Expiration Date,Calls,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest,Strike,Puts,Last Sale,Net,Bid,Ask,Volume,IV,Delta,Gamma,Open Interest
17-03-23,SPX230317C03200000,809.07,0,834.1,844.4,0,0.3161,0.8615,0.0002,508,3200,SPX230317P03200000,67.65,18.75,66.8,67.9,264,0.3157,-0.1379,0.0002,6826
17-03-23,SPX230317C03225000,997.53,0,812.7,822.9,0,0.3132,0.8554,0.0003,9,3225,SPX230317P03225000,68.88,17.78,69.9,71,6,0.3129,-0.144,0.0003,2070
17-03-23,SPX230317C03250000,766.97,0,791.6,801.7,0,0.3106,0.8491,0.0003,5,3250,SPX230317P03250000,76.27,22.87,73.1,74.2,159,0.3101,-0.1503,0.0003,4776
17-03-23,SPX230317C03275000,954.86,0,770.5,780.5,0,0.3078,0.8426,0.0003,0,3275,SPX230317P03275000,76.58,20.73,76.4,77.6,215,0.3073,-0.1568,0.0003,919
17-03-23,SPX230317C03300000,937.56,0,749.5,759.4,0,0.305,0.8358,0.0003,11,3300,SPX230317P03300000,80.05,21.7,79.9,81.3,291,0.3048,-0.1636,0.0003,17922
17-03-23,SPX230317C03325000,788.09,-88.16,728.8,738.6,40,0.3024,0.8287,0.0003,8,3325,SPX230317P03325000,80.13,19.08,83.6,84.9,786,0.3021,-0.1707,0.0003,2277
17-03-23,SPX230317C03350000,898.93,0,708.3,717.9,0,0.2997,0.8213,0.0003,8,3350,SPX230317P03350000,88.72,24.87,87.5,88.8,148,0.2995,-0.1781,0.0003,1722
17-03-23,SPX230317C03375000,745.78,-87.17,687.8,697.4,2,0.297,0.8137,0.0003,49,3375,SPX230317P03375000,94.42,27.67,91.5,92.9,141,0.297,-0.1857,0.0003,2070
17-03-23,SPX230317C03400000,780.28,0,667.6,677.1,0,0.2945,0.8058,0.0003,60,3400,SPX230317P03400000,98.73,28.88,95.8,97.1,362,0.2944,-0.1936,0.0003,7797
17-03-23,SPX230317C03425000,681.77,0,647.6,656.9,0,0.2919,0.7976,0.0004,2047,3425,SPX230317P03425000,103.02,29.97,100.3,101.6,70,0.292,-0.2018,0.0004,1573
17-03-23,SPX230317C03450000,686.31,-82.84,627.8,637,10,0.2894,0.7891,0.0004,705,3450,SPX230317P03450000,104,27.6,104.9,106.3,6,0.2896,-0.2103,0.0004,6812
17-03-23,SPX230317C03475000,651.35,-96.75,608.2,617.3,324,0.2869,0.7803,0.0004,26,3475,SPX230317P03475000,113.2,33.25,109.8,111.1,73,0.2871,-0.2191,0.0004,2114
17-03-23,SPX230317C03500000,729.6,0,588.8,597.8,0,0.2845,0.7712,0.0004,23,3500,SPX230317P03500000,117.58,33.98,114.8,116.2,292,0.2847,-0.2282,0.0004,18977
17-03-23,SPX230317C03525000,614.6,-92.1,569.6,578.4,74,0.282,0.7619,0.0004,15,3525,SPX230317P03525000,121.05,33.55,120.1,121.5,106,0.2823,-0.2375,0.0004,3114
17-03-23,SPX230317C03550000,566.93,0,550.6,559.3,0,0.2795,0.7522,0.0004,47,3550,SPX230317P03550000,126.7,35.1,125.6,127.1,430,0.28,-0.2472,0.0004,3344
17-03-23,SPX230317C03575000,566.03,-99.92,532,540.6,32,0.2773,0.7422,0.0004,35,3575,SPX230317P03575000,132.35,36.55,131.3,132.7,76,0.2775,-0.2572,0.0004,6265
17-03-23,SPX230317C03600000,507.67,0,513.5,522,0,0.2749,0.7319,0.0004,232,3600,SPX230317P03600000,138.8,38.6,137.2,138.7,1646,0.2752,-0.2675,0.0004,18846
17-03-23,SPX230317C03625000,529.23,0,495.3,503.6,0,0.2725,0.7213,0.0004,164,3625,SPX230317P03625000,144.9,40.05,143.3,144.9,372,0.2729,-0.2781,0.0004,2346
17-03-23,SPX230317C03650000,603.18,0,477.3,485.5,0,0.2702,0.7104,0.0004,836,3650,SPX230317P03650000,151.3,41.6,149.8,151.4,105,0.2705,-0.289,0.0004,4939
17-03-23,SPX230317C03675000,567.89,0,459.6,467.6,0,0.2679,0.6992,0.0005,77,3675,SPX230317P03675000,159.3,44.6,156.5,157.8,34,0.2683,-0.3002,0.0005,805
17-03-23,SPX230317C03700000,489.22,-78.28,442.1,450,1,0.2656,0.6877,0.0005,2392,3700,SPX230317P03700000,165.2,45.25,163.3,164.8,228,0.2658,-0.3117,0.0005,10573
17-03-23,SPX230317C03725000,474.01,-74.44,424.9,432.6,80,0.2632,0.6759,0.0005,252,3725,SPX230317P03725000,172.6,47.25,170.6,172.4,109,0.2637,-0.3235,0.0005,862
17-03-23,SPX230317C03750000,527.35,0,407.9,415.6,0,0.2609,0.6638,0.0005,992,3750,SPX230317P03750000,179.9,48.85,178.1,179.4,26,0.2614,-0.3356,0.0005,3305
17-03-23,SPX230317C03775000,395.53,-115.42,391.2,398.8,8,0.2586,0.6514,0.0005,656,3775,SPX230317P03775000,187.7,50.75,185.8,187.7,28,0.2591,-0.348,0.0005,1826
17-03-23,SPX230317C03800000,433.93,-58.62,376.9,380.1,44,0.2563,0.6387,0.0005,7873,3800,SPX230317P03800000,200.28,57.23,193.8,195.5,317,0.2567,-0.3607,0.0005,12310
17-03-23,SPX230317C03825000,459.78,0,359.9,365,0,0.2541,0.6257,0.0005,786,3825,SPX230317P03825000,177.16,27.71,202.1,203.7,20,0.2544,-0.3737,0.0005,1689
17-03-23,SPX230317C03850000,371.2,-85.3,344.8,348,79,0.2516,0.6124,0.0005,1179,3850,SPX230317P03850000,208.25,52.2,210.8,212.2,283,0.2523,-0.387,0.0005,4365
17-03-23,SPX230317C03875000,360.5,-78.35,328.3,333.5,648,0.2494,0.5989,0.0006,470,3875,SPX230317P03875000,192.38,29.48,219.7,221.3,3,0.2498,-0.4005,0.0006,2474
17-03-23,SPX230317C03900000,418.79,0,314,317.1,0,0.247,0.585,0.0006,5534,3900,SPX230317P03900000,235.3,65.25,228.9,231,393,0.2478,-0.4144,0.0006,13676
17-03-23,SPX230317C03925000,331,-73.3,298.4,303.2,148,0.2449,0.571,0.0006,506,3925,SPX230317P03925000,241.8,64.35,238.4,240.2,41,0.2454,-0.4284,0.0006,778
17-03-23,SPX230317C03950000,377.84,0,284.6,287.6,0,0.2425,0.5566,0.0006,7282,3950,SPX230317P03950000,254.26,69.16,248.2,249.9,661,0.2433,-0.4428,0.0006,7932
17-03-23,SPX230317C03975000,272.75,-98.15,270.2,273.6,77,0.2403,0.542,0.0006,781,3975,SPX230317P03975000,260.75,67.65,258.5,260.2,13,0.2407,-0.4574,0.0006,1611
17-03-23,SPX230317C04000000,256.2,-98.5,257.4,259.1,15,0.2381,0.5272,0.0006,8337,4000,SPX230317P04000000,276.2,74.8,268.9,271.4,857,0.2388,-0.4722,0.0006,12483
17-03-23,SPX230317C04025000,242.4,-96.3,243.7,246.3,310,0.2363,0.5122,0.0006,709,4025,SPX230317P04025000,258.36,48.46,279.9,282.6,252,0.2366,-0.4872,0.0006,2148
17-03-23,SPX230317C04050000,250.95,-72.1,230.6,232.2,239,0.2336,0.4969,0.0006,4744,4050,SPX230317P04050000,293.6,74.8,290.8,294,313,0.2342,-0.5025,0.0006,6817
17-03-23,SPX230317C04075000,218.81,-88.89,217.6,220.1,10,0.2317,0.4814,0.0006,736,4075,SPX230317P04075000,273.76,45.76,302.5,305.7,34,0.2321,-0.518,0.0006,1230
17-03-23,SPX230317C04100000,229.18,-63.52,205.2,206.9,555,0.2292,0.4658,0.0006,12808,4100,SPX230317P04100000,301.6,64.1,314.5,317.1,323,0.2296,-0.5336,0.0006,11309
17-03-23,SPX230317C04125000,205.2,-72.85,193,195.4,10,0.2272,0.45,0.0006,1093,4125,SPX230317P04125000,304.67,57.27,326.9,330.2,164,0.2276,-0.5494,0.0006,918
17-03-23,SPX230317C04150000,204.5,-59.25,181.2,183.1,15,0.2246,0.434,0.0006,5536,4150,SPX230317P04150000,318.11,60.56,338.5,343.9,13,0.2254,-0.5654,0.0006,7114
17-03-23,SPX230317C04175000,191.25,-58.5,170.1,171.7,327,0.2225,0.4179,0.0006,2749,4175,SPX230317P04175000,323.5,55.35,349.2,357.1,2,0.222,-0.5815,0.0006,1026
17-03-23,SPX230317C04200000,182.85,-53.3,159.2,160.8,1047,0.2203,0.4017,0.0006,10129,4200,SPX230317P04200000,338.5,59.4,365.1,370.6,20,0.2209,-0.5976,0.0006,6660
17-03-23,SPX230317C04225000,169.5,-53.45,148.4,150.7,74,0.2182,0.3855,0.0006,1385,4225,SPX230317P04225000,291.71,0,376.7,384.8,0,0.2177,-0.6139,0.0006,711
17-03-23,SPX230317C04250000,156.38,-53.72,138.3,140.1,206,0.2157,0.3693,0.0006,7360,4250,SPX230317P04250000,308.29,0,393.3,399,0,0.2165,-0.6301,0.0006,2487
17-03-23,SPX230317C04275000,143.73,-53.92,128.8,130.4,32,0.2135,0.353,0.0006,3128,4275,SPX230317P04275000,411.89,0,405.7,414.2,0,0.2134,-0.6464,0.0006,673
17-03-23,SPX230317C04300000,118.8,-66.75,119.4,121,24,0.2114,0.3368,0.0006,7976,4300,SPX230317P04300000,431.31,104.81,423.3,429.1,20,0.2123,-0.6626,0.0006,4060
17-03-23,SPX230317C04325000,111.34,-62.56,110.5,112.1,26,0.2091,0.3207,0.0006,3589,4325,SPX230317P04325000,341.76,0,436.4,445.3,0,0.2092,-0.6787,0.0006,648
17-03-23,SPX230317C04350000,116.87,-45.78,102,103.6,203,0.207,0.3047,0.0006,4618,4350,SPX230317P04350000,355.36,0,454.7,460.7,0,0.208,-0.6947,0.0006,1845
17-03-23,SPX230317C04375000,95.44,-56.36,94,95.4,4,0.205,0.2889,0.0006,1635,4375,SPX230317P04375000,467.84,101.44,470.9,477.2,2,0.2058,-0.7105,0.0006,2173
17-03-23,SPX230317C04400000,93.96,-47.44,86.5,87.9,11,0.2028,0.2733,0.0006,11890,4400,SPX230317P04400000,461.06,80.56,488.2,494.1,16,0.2041,-0.7261,0.0006,4949
17-03-23,SPX230317C04425000,91.41,-40.09,79.3,80.6,94,0.2009,0.2579,0.0006,1933,4425,SPX230317P04425000,397.93,0,503,512.6,0,0.2014,-0.7415,0.0006,641
17-03-23,SPX230317C04450000,72.9,-49.05,72.7,73.9,125,0.1991,0.2429,0.0006,6552,4450,SPX230317P04450000,405.92,0,520.7,530.5,0,0.1995,-0.7565,0.0006,685
17-03-23,SPX230317C04475000,76.48,-36.37,66.4,67.5,503,0.1971,0.2283,0.0006,3041,4475,SPX230317P04475000,423.44,0,541.4,547.6,0,0.1986,-0.7711,0.0006,2329
17-03-23,SPX230317C04500000,71.2,-33.05,60.5,61.6,304,0.1953,0.2141,0.0005,10009,4500,SPX230317P04500000,442.68,0,561.1,564.1,0,0.1962,-0.7853,0.0005,4293
17-03-23,SPX230317C04525000,64.34,-31.76,55.1,56.6,51,0.1939,0.2003,0.0005,668,4525,SPX230317P04525000,457.56,0,576.3,586.6,0,0.1944,-0.7991,0.0005,577
17-03-23,SPX230317C04550000,57.3,-31.05,50,51,3,0.1919,0.187,0.0005,6185,4550,SPX230317P04550000,472.83,0,595.6,606.1,0,0.1927,-0.8124,0.0005,1469
17-03-23,SPX230317C04575000,80.46,0,45.3,46.7,0,0.1907,0.1743,0.0005,1127,4575,SPX230317P04575000,490.1,0,615.5,626.1,0,0.1914,-0.8251,0.0005,274
17-03-23,SPX230317C04600000,40.7,-33.4,41,41.9,32,0.1889,0.1621,0.0005,10134,4600,SPX230317P04600000,484.25,0,638.5,644.6,0,0.191,-0.8373,0.0005,1840
17-03-23,SPX230317C04625000,44.47,-23.23,37.1,38.3,64,0.1878,0.1504,0.0004,1068,4625,SPX230317P04625000,668.7,141.45,655.8,666.8,3,0.1884,-0.849,0.0004,163
17-03-23,SPX230317C04650000,33.61,-28.04,33.4,34.2,228,0.1861,0.1394,0.0004,6539,4650,SPX230317P04650000,513.33,0,676.6,687.7,0,0.1872,-0.86,0.0004,1220
17-03-23,SPX230317C04675000,35.84,-20.21,30.1,31,54,0.185,0.1289,0.0004,1677,4675,SPX230317P04675000,0,0,697.9,708.9,0,0.1862,-0.8705,0.0004,272
17-03-23,SPX230317C04700000,48.7,0,27.1,27.9,0,0.1838,0.119,0.0004,9404,4700,SPX230317P04700000,727.6,143.6,719.2,730.5,36,0.1851,-0.8804,0.0004,796
17-03-23,SPX230317C04725000,24.85,-21.35,24.4,25.6,23,0.1832,0.1096,0.0004,779,4725,SPX230317P04725000,750.41,0,740.7,752.2,0,0.1839,-0.8898,0.0004,60
17-03-23,SPX230317C04750000,28.19,-13.51,21.9,22.6,24,0.1817,0.1009,0.0004,3967,4750,SPX230317P04750000,502.46,0,762.7,774.2,0,0.183,-0.8985,0.0004,676
17-03-23,SPX230317C04775000,37.82,0,19.7,20.7,0,0.1813,0.0926,0.0003,688,4775,SPX230317P04775000,0,0,784.7,796.4,0,0.1827,-0.9067,0.0003,1000
17-03-23,SPX230317C04800000,21.26,-12.74,17.6,18.6,27,0.1803,0.085,0.0003,7656,4800,SPX230317P04800000,528.87,0,807.3,819,0,0.1816,-0.9144,0.0003,867
17-03-23,SPX230317C04825000,20.7,-9.95,15.8,16.8,11,0.1797,0.0778,0.0003,494,4825,SPX230317P04825000,0,0,829.9,841.7,0,0.181,-0.9216,0.0003,50
17-03-23,SPX230317C04850000,17.24,-10.26,14.1,14.8,30,0.1785,0.0712,0.0003,5430,4850,SPX230317P04850000,683.59,0,852.7,864.6,0,0.1805,-0.9282,0.0003,111
17-03-23,SPX230317C04875000,24.75,0,12.7,13.6,0,0.1785,0.065,0.0002,1250,4875,SPX230317P04875000,1151.6,0,875.5,887.4,0,0.1805,-0.9344,0.0002,1028
17-03-23,SPX230317C04900000,21.2,0,11.3,12,0,0.1774,0.0593,0.0002,6640,4900,SPX230317P04900000,1175.54,0,898.8,910.8,0,0.1798,-0.9401,0.0002,330
17-03-23,SPX230317C04925000,10.17,-9.78,10.1,11,350,0.1773,0.054,0.0002,792,4925,SPX230317P04925000,0,0,921.9,934,0,0.1803,-0.9454,0.0002,61
17-03-23,SPX230317C04950000,9.57,-8.28,9,9.7,14,0.1764,0.0492,0.0002,2814,4950,SPX230317P04950000,756.72,0,945.4,957.6,0,0.1793,-0.9502,0.0002,21
17-03-23,SPX230317C04975000,15.3,0,8.1,8.9,0,0.1765,0.0448,0.0002,4620,4975,SPX230317P04975000,775.81,0,968.9,981.1,0,0.1791,-0.9546,0.0002,42
17-03-23,SPX230317C05000000,7.55,-6.75,7.2,7.9,91,0.1759,0.0407,0.0002,12518,5000,SPX230317P05000000,1009.5,167.85,992.5,1004.8,2,0.1792,-0.9587,0.0002,666
17-03-23,SPX230317C05025000,7.9,-4.95,6.4,7.2,2,0.1757,0.037,0.0002,1089,5025,SPX230317P05025000,0,0,1016.2,1028.5,0,0.1792,-0.9624,0.0002,90
17-03-23,SPX230317C05050000,7.47,-4.03,5.8,6.5,9,0.1757,0.0337,0.0001,2463,5050,SPX230317P05050000,1150,0,1040,1052.3,0,0.1794,-0.9657,0.0001,47
17-03-23,SPX230317C05075000,10,0,5.2,5.8,0,0.1754,0.0306,0.0001,223,5075,SPX230317P05075000,0,0,1063.9,1076.2,0,0.1798,-0.9688,0.0001,46
17-03-23,SPX230317C05100000,5.09,-4.16,4.7,5.3,3,0.1756,0.0278,0.0001,5079,5100,SPX230317P05100000,1041.2,0,1087.8,1100.1,0,0.1799,-0.9715,0.0001,134
17-03-23,SPX230317C05125000,8,0,4.1,4.8,0,0.1753,0.0254,0.0001,502,5125,SPX230317P05125000,913.54,0,1111.7,1124.2,0,0.1803,-0.974,0.0001,5
17-03-23,SPX230317C05150000,7.2,0,3.7,4.3,0,0.1752,0.0231,0.0001,1142,5150,SPX230317P05150000,1230.88,0,1135.8,1148.2,0,0.1808,-0.9763,0.0001,28
17-03-23,SPX230317C05175000,6.4,0,3.2,3.9,0,0.1749,0.021,0.0001,190,5175,SPX230317P05175000,0,0,1159.7,1172.2,0,0.1826,-0.9784,0.0001,87
17-03-23,SPX230317C05200000,6.1,0,3,3.5,0,0.1753,0.0192,0.0001,8504,5200,SPX230317P05200000,1484.14,0,1184,1196.4,0,0.1818,-0.9802,0.0001,251
17-03-23,SPX230317C05225000,5.2,0,2.6,3.1,0,0.1747,0.0175,0.0001,232,5225,SPX230317P05225000,0,0,1208.1,1220.6,0,0.1824,-0.9819,0.0001,12
17-03-23,SPX230317C05250000,4.7,0,2.4,2.8,0,0.1751,0.016,0.0001,1968,5250,SPX230317P05250000,0,0,1232.3,1244.8,0,0.1831,-0.9834,0.0001,40
17-03-23,SPX230317C05275000,2.95,0,2.05,2.55,0,0.1748,0.0146,0.0001,228,5275,SPX230317P05275000,924.5,0,1256.3,1268.9,0,0.186,-0.9848,0.0001,38
17-03-23,SPX230317C05300000,2.5,0,1.95,2.3,0,0.1755,0.0134,0.0001,4564,5300,SPX230317P05300000,0,0,1280.8,1293.3,0,0.1849,-0.986,0.0001,0
17-03-23,SPX230317C05325000,2.15,0,1.6,2.1,0,0.1748,0.0123,0.0001,3815,5325,SPX230317P05325000,0,0,1305.1,1317.6,0,0.186,-0.9871,0.0001,1
17-03-23,SPX230317C05350000,2,0,1.4,1.9,0,0.1748,0.0113,0.0001,852,5350,SPX230317P05350000,0,0,1329.4,1341.9,0,0.187,-0.9881,0.0001,24
17-03-23,SPX230317C05375000,6.8,0,1.25,1.7,0,0.1748,0.0104,0.0001,238,5375,SPX230317P05375000,0,0,1353.7,1366.2,0,0.188,-0.989,0.0001,2
17-03-23,SPX230317C05400000,1.45,-1.075,1.2,1.55,33,0.1756,0.0095,0,2898,5400,SPX230317P05400000,0,0,1378,1390.6,0,0.1892,-0.9899,0,40
17-03-23,SPX230317C05450000,2.03,0,0.85,1.3,0,0.1752,0.0081,0,603,5450,SPX230317P05450000,1703.97,0,1426.7,1439.3,0,0.1916,-0.9913,0,35
17-03-23,SPX230317C05500000,0.95,-0.7,0.75,1.05,16,0.1762,0.0069,0,5827,5500,SPX230317P05500000,0,0,1475.5,1488.1,0,0.1948,-0.9925,0,14
17-03-23,SPX230317C05550000,3.41,0,0.5,0.9,0,0.1758,0.0059,0,359,5550,SPX230317P05550000,0,0,1524.3,1536.9,0,0.1978,-0.9935,0,0
17-03-23,SPX230317C05600000,1.1,0,0.45,0.75,0,0.1772,0.005,0,2350,5600,SPX230317P05600000,0,0,1573.1,1585.7,0,0.2006,-0.9944,0,0
17-03-23,SPX230317C05700000,0.7,0,0.25,0.55,0,0.1783,0.0037,0,2617,5700,SPX230317P05700000,0,0,1670.8,1683.5,0,0.2077,-0.9957,0,0
17-03-23,SPX230317C05800000,0.5,0,0.1,0.4,0,0.1783,0.0028,0,1090,5800,SPX230317P05800000,0,0,1768.4,1781.2,0,0.2195,-0.9966,0,0
17-03-23,SPX230317C05900000,0.25,0,0.05,0.35,0,0.1822,0.0021,0,688,5900,SPX230317P05900000,0,0,1866.5,1879.2,0,0.2239,-0.9973,0,0
17-03-23,SPX230317C06000000,0.2,0,0,0.3,0,0.1848,0.0016,0,2358,6000,SPX230317P06000000,1693.54,0,1964.3,1977.1,0,0.2316,-0.9978,0,5
17-03-23,SPX230317C06100000,0.55,0,0,0.2,0,0.1856,0.0013,0,207,6100,SPX230317P06100000,0,0,2062.2,2075,0,0.24,-0.9981,0,0
17-03-23,SPX230317C06200000,0.3,0,0,0.15,0,0.188,0.001,0,746,6200,SPX230317P06200000,2065.03,0,2160.2,2173,0,0.2499,-0.9984,0,5
17-03-23,SPX230317C06300000,0.1,0,0,0.25,0,0.2017,0.0009,0,363,6300,SPX230317P06300000,0,0,2258.1,2270.9,0,0.258,-0.9985,0,0
17-03-23,SPX230317C06400000,0.25,0,0,0.25,0,0.208,0.0007,0,1426,6400,SPX230317P06400000,0,0,2356,2368.9,0,0.2668,-0.9987,0,0
17-03-23,SPX230317C06500000,0.2,0,0,0.25,0,0.2142,0.0006,0,327,6500,SPX230317P06500000,2284.09,0,2453.8,2466.6,0,0.2794,-0.9988,0,1
17-03-23,SPX230317C06600000,0.37,0,0,0.2,0,0.2168,0.0005,0,241,6600,SPX230317P06600000,0,0,2551.9,2564.8,0,0.284,-0.9989,0,0
17-03-23,SPX230317C06800000,0.35,0,0,0.2,0,0.2282,0.0004,0,435,6800,SPX230317P06800000,0,0,2748,2760.9,0,0.3038,-0.999,0,0
17-03-23,SPX230317C07000000,0.3,0,0,0.2,0,0.2395,0.0003,0,195,7000,SPX230317P07000000,0,0,2943.9,2956.7,0,0.3192,-0.9991,0,0
17-03-23,SPX230317C07200000,0.2,0,0,0.2,0,0.2504,0.0003,0,598,7200,SPX230317P07200000,3119.06,132.86,3140,3152.8,2,0.3378,-0.9991,0,0
17-03-23,SPX230317C07400000,0.15,0,0,0.15,0,0.2559,0.0002,0,221,7400,SPX230317P07400000,3606.04,0,3336,3348.6,0,0.3531,-0.9992,0,21
17-03-23,SPX230317C07600000,0.12,0,0,0.15,0,0.2658,0.0002,0,240,7600,SPX230317P07600000,0,0,3532.1,3544.6,0,0.3701,-0.9992,0,0
17-03-23,SPX230317C07800000,0.12,0,0,0.15,0,0.2755,0.0001,0,87,7800,SPX230317P07800000,0,0,3728.1,3740.5,0,0.3853,-0.9992,0,1
17-03-23,SPX230317C08000000,0.12,0,0,0.15,0,0.2849,0.0001,0,606,8000,SPX230317P08000000,4104.97,0,3924.2,3936.6,0,0.402,-0.9993,0,1
17-03-23,SPX230317C08200000,0.05,0,0,0.15,0,0.2941,0.0001,0,1922,8200,SPX230317P08200000,4300.27,0,4120.2,4132.4,0,0.4158,-0.9993,0,1
31-03-23,SPXW230331C00800000,0,0,3117.4,3130.7,0,0.9435,0.9982,0,0,800,SPXW230331P00800000,0.6,0,0.55,0.9,0,0.7809,-0.0011,0,57
31-03-23,SPXW230331C01000000,2809.77,0,2922.6,2935.9,0,0.8303,0.9973,0,21,1000,SPXW230331P01000000,1.45,0,1.1,1.7,0,0.7207,-0.0021,0,39
31-03-23,SPXW230331C01200000,0,0,2727.9,2741.1,0,0.738,0.9958,0,6,1200,SPXW230331P01200000,1.9,0.3,1.9,2.6,10,0.6628,-0.0035,0,110
31-03-23,SPXW230331C01400000,0,0,2533.6,2546.7,0,0.6648,0.9938,0,15,1400,SPXW230331P01400000,3,0.475,3.1,3.9,2,0.6137,-0.0056,0,75
31-03-23,SPXW230331C01500000,0,0,2436.6,2449.7,0,0.6266,0.9924,0,0,1500,SPXW230331P01500000,3.15,0,3.9,4.7,0,0.5912,-0.0069,0,84
31-03-23,SPXW230331C01600000,2326.79,0,2339.8,2352.8,0,0.5989,0.9908,0,1,1600,SPXW230331P01600000,4.9,0,4.9,5.6,0,0.57,-0.0086,0,27
31-03-23,SPXW230331C01700000,0,0,2243.1,2256.1,0,0.5732,0.9888,0,0,1700,SPXW230331P01700000,6.19,0,5.9,6.7,0,0.549,-0.0105,0,215
31-03-23,SPXW230331C01800000,0,0,2146.4,2159.3,0,0.5519,0.9866,0,0,1800,SPXW230331P01800000,6,0,7.2,8,0,0.5298,-0.0128,0,105
31-03-23,SPXW230331C01900000,0,0,2050.3,2063.2,0,0.527,0.9839,0,0,1900,SPXW230331P01900000,8.9,0,8.7,9.5,0,0.5112,-0.0154,0,203
31-03-23,SPXW230331C02000000,1986.93,0,1954.3,1967.1,0,0.5097,0.9807,0,21,2000,SPXW230331P02000000,10.2,2.25,10.4,11.3,6,0.4934,-0.0186,0,323
31-03-23,SPXW230331C02100000,0,0,1858.2,1871,0,0.4877,0.977,0,0,2100,SPXW230331P02100000,11.3,1.9,12.2,13.3,4,0.4753,-0.0223,0,37
31-03-23,SPXW230331C02200000,0,0,1762.7,1775.4,0,0.4684,0.9727,0,0,2200,SPXW230331P02200000,15.35,4.25,14.4,15.6,71,0.4582,-0.0266,0,281
31-03-23,SPXW230331C02300000,0,0,1667.6,1680.2,0,0.4502,0.9677,0.0001,0,2300,SPXW230331P02300000,18.06,5.11,17,18.1,3,0.4413,-0.0316,0.0001,356
31-03-23,SPXW230331C02400000,0,0,1572.8,1585.3,0,0.4324,0.9618,0.0001,0,2400,SPXW230331P02400000,15.33,0,19.9,21,0,0.4248,-0.0376,0.0001,51
31-03-23,SPXW230331C02500000,0,0,1478.5,1490.9,0,0.4154,0.9548,0.0001,0,2500,SPXW230331P02500000,17.85,0,23.2,24.4,0,0.4087,-0.0445,0.0001,48
31-03-23,SPXW230331C02600000,0,0,1384.9,1397.2,0,0.3981,0.9467,0.0001,0,2600,SPXW230331P02600000,25.47,4.82,27.1,28.5,9,0.3935,-0.0526,0.0001,128
31-03-23,SPXW230331C02650000,0,0,1338.1,1350.2,0,0.3908,0.9421,0.0001,0,2650,SPXW230331P02650000,28.31,6.01,29.3,30.6,841,0.3858,-0.0572,0.0001,1358
31-03-23,SPXW230331C02700000,0,0,1291.6,1303.7,0,0.383,0.9371,0.0001,0,2700,SPXW230331P02700000,31.34,0,31.7,33.2,0,0.3787,-0.0622,0.0001,248
31-03-23,SPXW230331C02750000,1271.19,0,1245.7,1257.6,0,0.375,0.9317,0.0001,2,2750,SPXW230331P02750000,27.6,0,34.3,35.7,0,0.3713,-0.0676,0.0001,321
31-03-23,SPXW230331C02800000,1412.32,0,1199.5,1211.3,0,0.3682,0.9258,0.0001,17,2800,SPXW230331P02800000,30,0,37.2,38.7,0,0.3645,-0.0735,0.0001,148
31-03-23,SPXW230331C02850000,1366.17,0,1154,1165.7,0,0.3603,0.9194,0.0001,26,2850,SPXW230331P02850000,36.77,6.32,40.3,41.8,100,0.3576,-0.0799,0.0001,143
31-03-23,SPXW230331C02900000,1157.11,0,1108.4,1119.9,0,0.354,0.9124,0.0002,1,2900,SPXW230331P02900000,33.55,0,43.7,45.3,0,0.3509,-0.0869,0.0002,131
31-03-23,SPXW230331C02950000,1099.46,0,1063.5,1074.9,0,0.3468,0.9049,0.0002,1,2950,SPXW230331P02950000,43.24,7.49,47.5,48.6,100,0.344,-0.0944,0.0002,99
31-03-23,SPXW230331C02975000,0,0,1041.1,1052.5,0,0.3443,0.9009,0.0002,0,2975,SPXW230331P02975000,51.6,0,49.6,50.6,0,0.3409,-0.0985,0.0002,26
31-03-23,SPXW230331C03000000,1034.64,0,1018.8,1030.1,0,0.3402,0.8967,0.0002,0,3000,SPXW230331P03000000,39.05,0,51.7,52.8,0,0.3378,-0.1027,0.0002,610
31-03-23,SPXW230331C03025000,0,0,996.4,1007.6,0,0.3374,0.8923,0.0002,0,3025,SPXW230331P03025000,55.7,0,53.9,55,0,0.3348,-0.107,0.0002,71
31-03-23,SPXW230331C03050000,0,0,974.3,985.4,0,0.3342,0.8877,0.0002,0,3050,SPXW230331P03050000,51.9,9.8,56.2,57.4,1,0.3318,-0.1116,0.0002,130
31-03-23,SPXW230331C03075000,0,0,952.4,963.3,0,0.3312,0.883,0.0002,0,3075,SPXW230331P03075000,55.4,0,58.7,59.8,0,0.3288,-0.1163,0.0002,57
31-03-23,SPXW230331C03100000,1128.68,0,930.5,941.4,0,0.3281,0.878,0.0002,2,3100,SPXW230331P03100000,45.92,0,61.2,62.5,0,0.326,-0.1213,0.0002,584
31-03-23,SPXW230331C03125000,0,0,908.8,919.6,0,0.3252,0.8729,0.0002,0,3125,SPXW230331P03125000,58.1,0,63.7,65.2,0,0.323,-0.1264,0.0002,102
31-03-23,SPXW230331C03150000,1085.73,0,887.4,898.1,0,0.3219,0.8675,0.0002,2,3150,SPXW230331P03150000,69.96,20.16,66.6,68,1,0.3202,-0.1318,0.0002,22
31-03-23,SPXW230331C03175000,734.58,0,865.9,876.5,0,0.319,0.862,0.0002,1,3175,SPXW230331P03175000,74.3,0,69.6,71,0,0.3175,-0.1374,0.0002,132
